Time,main.q1_base,main.q1_collector
3.906250e-09,1.030174e+00,3.267140e+00
7.812500e-09,1.030144e+00,1.176568e+00
9.765625e-09,1.030130e+00,5.580646e-01
1.074219e-08,1.030124e+00,4.469558e-01
1.171875e-08,1.030116e+00,4.221133e-01
1.269531e-08,1.030109e+00,4.097159e-01
1.367188e-08,1.030102e+00,4.013525e-01
1.464844e-08,1.030095e+00,3.949604e-01
1.562500e-08,1.030088e+00,3.896431e-01
1.660156e-08,1.030081e+00,3.854543e-01
1.757813e-08,1.030074e+00,3.820007e-01
1.855469e-08,1.030067e+00,3.788419e-01
1.953125e-08,1.030060e+00,3.760585e-01
2.050781e-08,1.030052e+00,3.732124e-01
2.148438e-08,1.030045e+00,3.709159e-01
2.246094e-08,1.030038e+00,3.693087e-01
2.343750e-08,1.030031e+00,3.674175e-01
2.441406e-08,1.030024e+00,3.653943e-01
2.558594e-08,1.030016e+00,3.635612e-01
2.699219e-08,1.030007e+00,3.614663e-01
2.867969e-08,1.029996e+00,3.593224e-01
3.070469e-08,1.029982e+00,3.568149e-01
3.313469e-08,1.029966e+00,3.541740e-01
3.556469e-08,1.029950e+00,3.517312e-01
3.799469e-08,1.029932e+00,3.496387e-01
4.091069e-08,1.029913e+00,3.473191e-01
4.440989e-08,1.029890e+00,3.448330e-01
4.860893e-08,1.029863e+00,3.423987e-01
5.364778e-08,1.029830e+00,3.394885e-01
5.868662e-08,1.029796e+00,3.371654e-01
6.372547e-08,1.029761e+00,3.345824e-01
6.876432e-08,1.029727e+00,3.325866e-01
7.380317e-08,1.029692e+00,3.306826e-01
7.884202e-08,1.029658e+00,3.289627e-01
8.388086e-08,1.029623e+00,3.274101e-01
8.891971e-08,1.029589e+00,3.260104e-01
9.395856e-08,1.029555e+00,3.247164e-01
9.899741e-08,1.029521e+00,3.237294e-01
1.040363e-07,1.029487e+00,3.222710e-01
1.090751e-07,1.029453e+00,3.213923e-01
1.141140e-07,1.029420e+00,3.204667e-01
1.191528e-07,1.029386e+00,3.192250e-01
1.241916e-07,1.029353e+00,3.183479e-01
1.292305e-07,1.029319e+00,3.176208e-01
1.342693e-07,1.029286e+00,3.168221e-01
1.393082e-07,1.029253e+00,3.160644e-01
1.443470e-07,1.029220e+00,3.151817e-01
1.493859e-07,1.029187e+00,3.147644e-01
1.544247e-07,1.029154e+00,3.141044e-01
1.594636e-07,1.029121e+00,3.135597e-01
1.645024e-07,1.029088e+00,3.130027e-01
1.695413e-07,1.029055e+00,3.124401e-01
1.745801e-07,1.029022e+00,3.115631e-01
1.796190e-07,1.028990e+00,3.113670e-01
1.846578e-07,1.028957e+00,3.106216e-01
1.896967e-07,1.028925e+00,3.102094e-01
1.947355e-07,1.028892e+00,3.097084e-01
2.007821e-07,1.028855e+00,3.092013e-01
2.080381e-07,1.028812e+00,3.086308e-01
2.167452e-07,1.028760e+00,3.079862e-01
2.271938e-07,1.028699e+00,3.072620e-01
2.397320e-07,1.028625e+00,3.064562e-01
2.547779e-07,1.028537e+00,3.055702e-01
2.728331e-07,1.028432e+00,3.046092e-01
2.944992e-07,1.028306e+00,3.034675e-01
3.204985e-07,1.028156e+00,3.023243e-01
3.516977e-07,1.027976e+00,3.011186e-01
3.891368e-07,1.027762e+00,3.000284e-01
4.340637e-07,1.027507e+00,2.988441e-01
4.879759e-07,1.027203e+00,2.974422e-01
5.526706e-07,1.026840e+00,2.962304e-01
6.303043e-07,1.026407e+00,2.952019e-01
7.079379e-07,1.025954e+00,2.940882e-01
7.855716e-07,1.025496e+00,2.934255e-01
8.632052e-07,1.025036e+00,2.925882e-01
9.408388e-07,1.024578e+00,2.921701e-01
1.033999e-06,1.024060e+00,2.914439e-01
1.127160e-06,1.023524e+00,2.909777e-01
1.238952e-06,1.022910e+00,2.904327e-01
1.373103e-06,1.022186e+00,2.897793e-01
1.534084e-06,1.021325e+00,2.890420e-01
1.727261e-06,1.020298e+00,2.881848e-01
1.959074e-06,1.019076e+00,2.874358e-01
2.190887e-06,1.017798e+00,2.863462e-01
2.469062e-06,1.016332e+00,2.853747e-01
2.747238e-06,1.014818e+00,2.841062e-01
3.081048e-06,1.013090e+00,2.829745e-01
3.414859e-06,1.011311e+00,2.815042e-01
3.815431e-06,1.009284e+00,2.800132e-01
4.296118e-06,1.006917e+00,2.782797e-01
4.872943e-06,1.004135e+00,2.762510e-01
5.565132e-06,1.000868e+00,2.738796e-01
6.395759e-06,9.970426e-01,2.711182e-01
7.392512e-06,9.925852e-01,2.679191e-01
8.588615e-06,9.874202e-01,2.642369e-01
1.002394e-05,9.814756e-01,2.600322e-01
1.174633e-05,9.746885e-01,2.553672e-01
1.381319e-05,9.670132e-01,2.500120e-01
1.629343e-05,9.584304e-01,2.441316e-01
1.926972e-05,9.489591e-01,2.377827e-01
2.284127e-05,9.386689e-01,2.310789e-01
2.712712e-05,9.276894e-01,2.241761e-01
3.227014e-05,9.162209e-01,2.172926e-01
3.844177e-05,9.045351e-01,2.106866e-01
4.584773e-05,8.929554e-01,2.047471e-01
5.473488e-05,8.818523e-01,1.997831e-01
6.473488e-05,8.719972e-01,1.961453e-01
7.473488e-05,8.641475e-01,1.942301e-01
8.473488e-05,8.580860e-01,1.936094e-01
9.473488e-05,8.535116e-01,1.937670e-01
1.047349e-04,8.500959e-01,1.954372e-01
1.147349e-04,8.475847e-01,1.968818e-01
1.247349e-04,8.457732e-01,1.986595e-01
1.347349e-04,8.445035e-01,2.005579e-01
1.447349e-04,8.436541e-01,2.025428e-01
1.547349e-04,8.431317e-01,2.045694e-01
1.647349e-04,8.428643e-01,2.066092e-01
1.747349e-04,8.427961e-01,2.086455e-01
1.847349e-04,8.428837e-01,2.106699e-01
1.947349e-04,8.430930e-01,2.126795e-01
2.047349e-04,8.433972e-01,2.146755e-01
2.147349e-04,8.437756e-01,2.166544e-01
2.247349e-04,8.442113e-01,2.186958e-01
2.347349e-04,8.446916e-01,2.206382e-01
2.447349e-04,8.452063e-01,2.226178e-01
2.547349e-04,8.457477e-01,2.246189e-01
2.647349e-04,8.463095e-01,2.266429e-01
2.747349e-04,8.468872e-01,2.286946e-01
2.847349e-04,8.474773e-01,2.307801e-01
2.947349e-04,8.480770e-01,2.330959e-01
3.047349e-04,8.486849e-01,2.351559e-01
3.147349e-04,8.492996e-01,2.375436e-01
3.247349e-04,8.499206e-01,2.399027e-01
3.347349e-04,8.505475e-01,2.422967e-01
3.447349e-04,8.511807e-01,2.447492e-01
3.547349e-04,8.518187e-01,2.489416e-01
3.647349e-04,8.524632e-01,2.518409e-01
3.747349e-04,8.531152e-01,2.548408e-01
3.847349e-04,8.537757e-01,2.579713e-01
3.947349e-04,8.544455e-01,2.612410e-01
4.047349e-04,8.551256e-01,2.647844e-01
4.147349e-04,8.558169e-01,2.684200e-01
4.247349e-04,8.565205e-01,2.722330e-01
4.347349e-04,8.572373e-01,2.764135e-01
4.447349e-04,8.579683e-01,2.806930e-01
4.547349e-04,8.587143e-01,2.853870e-01
4.647349e-04,8.594765e-01,2.901972e-01
4.747349e-04,8.602556e-01,2.954801e-01
4.847349e-04,8.610524e-01,3.008724e-01
4.947349e-04,8.618678e-01,3.067737e-01
5.047349e-04,8.627023e-01,3.130114e-01
5.147349e-04,8.635566e-01,3.195147e-01
5.247349e-04,8.644318e-01,3.259166e-01
5.347349e-04,8.653287e-01,3.322325e-01
5.447349e-04,8.662484e-01,3.383064e-01
5.547349e-04,8.671922e-01,3.435972e-01
5.647349e-04,8.681615e-01,3.480347e-01
5.747349e-04,8.691582e-01,3.505826e-01
5.847349e-04,8.701836e-01,3.522298e-01
5.947349e-04,8.712378e-01,3.535735e-01
6.047349e-04,8.723207e-01,3.544167e-01
6.147349e-04,8.734336e-01,3.531037e-01
6.247349e-04,8.745801e-01,3.472485e-01
6.347349e-04,8.757602e-01,3.408675e-01
6.447349e-04,8.769725e-01,3.345488e-01
6.547349e-04,8.782148e-01,3.285263e-01
6.647349e-04,8.794843e-01,3.233162e-01
6.747349e-04,8.807786e-01,3.185355e-01
6.847349e-04,8.820953e-01,3.143685e-01
6.947349e-04,8.834319e-01,3.107958e-01
7.047349e-04,8.847865e-01,3.075363e-01
7.147349e-04,8.861569e-01,3.049129e-01
7.247349e-04,8.875414e-01,3.025375e-01
7.347349e-04,8.889380e-01,3.006299e-01
7.447349e-04,8.903452e-01,2.988949e-01
7.547349e-04,8.917611e-01,2.975278e-01
7.647349e-04,8.931843e-01,2.962708e-01
7.747349e-04,8.946130e-01,2.952299e-01
7.847349e-04,8.960456e-01,2.943830e-01
7.947349e-04,8.974807e-01,2.937278e-01
8.047349e-04,8.989165e-01,2.931786e-01
8.147349e-04,9.003514e-01,2.927773e-01
8.247349e-04,9.017841e-01,2.925095e-01
8.347349e-04,9.032128e-01,2.923622e-01
8.447349e-04,9.046361e-01,2.922337e-01
8.547349e-04,9.060526e-01,2.922367e-01
8.647349e-04,9.074608e-01,2.923186e-01
8.747349e-04,9.088593e-01,2.924750e-01
8.847349e-04,9.102465e-01,2.928684e-01
8.947349e-04,9.116213e-01,2.932301e-01
9.047349e-04,9.129825e-01,2.934452e-01
9.147349e-04,9.143288e-01,2.938799e-01
9.247349e-04,9.156591e-01,2.943554e-01
9.347349e-04,9.169720e-01,2.951445e-01
9.447349e-04,9.182668e-01,2.955282e-01
9.547349e-04,9.195424e-01,2.964162e-01
9.647349e-04,9.207979e-01,2.971142e-01
9.747349e-04,9.220325e-01,2.978667e-01
9.847349e-04,9.232455e-01,2.986500e-01
9.947349e-04,9.244366e-01,2.992140e-01
1.004735e-03,9.256048e-01,3.001104e-01
1.014735e-03,9.267497e-01,3.010674e-01
1.024735e-03,9.278708e-01,3.019366e-01
1.034735e-03,9.289677e-01,3.030248e-01
1.044735e-03,9.300403e-01,3.038984e-01
1.054735e-03,9.310884e-01,3.049415e-01
1.064735e-03,9.321119e-01,3.059632e-01
1.074735e-03,9.331109e-01,3.069588e-01
1.084735e-03,9.340850e-01,3.083073e-01
1.094735e-03,9.350349e-01,3.092770e-01
1.104735e-03,9.359602e-01,3.107177e-01
1.114735e-03,9.368619e-01,3.116636e-01
1.124735e-03,9.377400e-01,3.129170e-01
1.134735e-03,9.385947e-01,3.145060e-01
1.144735e-03,9.394268e-01,3.158362e-01
1.154735e-03,9.402369e-01,3.172059e-01
1.164735e-03,9.410257e-01,3.185895e-01
1.174735e-03,9.417939e-01,3.201031e-01
1.184735e-03,9.425424e-01,3.215799e-01
1.194735e-03,9.432721e-01,3.229182e-01
1.204735e-03,9.439837e-01,3.247383e-01
1.214735e-03,9.446783e-01,3.262604e-01
1.224735e-03,9.453570e-01,3.280111e-01
1.234735e-03,9.460206e-01,3.299669e-01
1.244735e-03,9.466705e-01,3.318058e-01
1.254735e-03,9.473078e-01,3.337415e-01
1.264735e-03,9.479338e-01,3.357657e-01
1.274735e-03,9.485497e-01,3.378359e-01
1.284735e-03,9.491569e-01,3.400942e-01
1.294735e-03,9.497566e-01,3.424560e-01
1.304735e-03,9.503502e-01,3.449273e-01
1.314735e-03,9.509390e-01,3.475187e-01
1.324735e-03,9.515246e-01,3.502417e-01
1.334735e-03,9.521081e-01,3.531941e-01
1.344735e-03,9.526911e-01,3.562838e-01
1.354735e-03,9.532750e-01,3.595690e-01
1.364735e-03,9.538610e-01,3.630724e-01
1.374735e-03,9.544506e-01,3.670144e-01
1.384735e-03,9.550449e-01,3.711393e-01
1.394735e-03,9.556454e-01,3.756021e-01
1.404735e-03,9.562529e-01,3.807771e-01
1.414735e-03,9.568685e-01,3.865701e-01
1.424735e-03,9.574930e-01,3.931297e-01
1.434735e-03,9.581270e-01,4.006827e-01
1.444735e-03,9.587706e-01,4.099042e-01
1.454735e-03,9.594234e-01,4.211109e-01
1.464735e-03,9.600837e-01,4.359277e-01
1.474735e-03,9.607480e-01,4.560032e-01
1.484735e-03,9.614020e-01,4.936036e-01
1.494735e-03,9.620476e-01,5.285987e-01
1.504735e-03,9.626868e-01,5.658065e-01
1.514735e-03,9.633231e-01,6.035789e-01
1.524735e-03,9.639610e-01,6.410213e-01
1.534735e-03,9.646049e-01,6.774937e-01
1.544735e-03,9.652597e-01,7.124299e-01
1.554735e-03,9.659301e-01,7.452896e-01
1.564735e-03,9.666208e-01,7.755491e-01
1.574735e-03,9.673363e-01,8.027016e-01
1.584735e-03,9.680814e-01,8.259652e-01
1.594735e-03,9.688602e-01,8.454730e-01
1.604735e-03,9.696766e-01,8.604780e-01
1.614735e-03,9.705349e-01,8.702458e-01
1.624735e-03,9.714384e-01,8.751459e-01
1.634735e-03,9.723905e-01,8.745577e-01
1.644735e-03,9.733946e-01,8.676818e-01
1.654735e-03,9.744542e-01,8.541247e-01
1.664735e-03,9.755719e-01,8.341730e-01
1.674735e-03,9.767506e-01,8.069559e-01
1.684735e-03,9.779924e-01,7.728483e-01
1.694735e-03,9.792994e-01,7.314067e-01
1.704735e-03,9.806731e-01,6.824850e-01
1.714735e-03,9.821152e-01,6.257245e-01
1.724735e-03,9.836263e-01,5.619983e-01
1.734735e-03,9.852009e-01,4.973486e-01
1.744735e-03,9.868120e-01,4.544705e-01
1.754735e-03,9.884288e-01,4.334777e-01
1.764735e-03,9.900329e-01,4.220817e-01
1.774735e-03,9.916165e-01,4.146295e-01
1.784735e-03,9.931769e-01,4.094073e-01
1.794735e-03,9.947141e-01,4.055462e-01
1.804735e-03,9.962285e-01,4.028761e-01
1.814735e-03,9.977214e-01,4.009095e-01
1.824735e-03,9.991939e-01,3.992579e-01
1.834735e-03,1.000647e+00,3.981169e-01
1.844735e-03,1.002081e+00,3.972064e-01
1.854735e-03,1.003497e+00,3.966967e-01
1.864735e-03,1.004895e+00,3.960068e-01
1.874735e-03,1.006275e+00,3.956405e-01
1.884735e-03,1.007637e+00,3.953032e-01
1.894735e-03,1.008981e+00,3.955257e-01
1.904735e-03,1.010306e+00,3.957119e-01
1.914735e-03,1.011612e+00,3.954125e-01
1.924735e-03,1.012897e+00,3.961981e-01
1.934735e-03,1.014163e+00,3.963455e-01
1.944735e-03,1.015408e+00,3.969081e-01
1.954735e-03,1.016632e+00,3.973766e-01
1.964735e-03,1.017834e+00,3.973504e-01
1.974735e-03,1.019013e+00,3.985636e-01
1.984735e-03,1.020170e+00,3.990399e-01
1.994735e-03,1.021303e+00,3.998264e-01
2.004735e-03,1.022412e+00,4.004435e-01
2.014735e-03,1.023497e+00,4.011689e-01
2.024735e-03,1.024557e+00,4.022490e-01
2.034735e-03,1.025593e+00,4.026290e-01
2.044735e-03,1.026603e+00,4.035766e-01
2.054735e-03,1.027589e+00,4.047423e-01
2.064735e-03,1.028550e+00,4.054662e-01
2.074735e-03,1.029485e+00,4.065083e-01
2.084735e-03,1.030395e+00,4.074491e-01
2.094735e-03,1.031281e+00,4.086588e-01
2.104735e-03,1.032141e+00,4.103716e-01
2.114735e-03,1.032977e+00,4.109345e-01
2.124735e-03,1.033790e+00,4.122673e-01
2.134735e-03,1.034578e+00,4.137186e-01
2.144735e-03,1.035344e+00,4.148967e-01
2.154735e-03,1.036088e+00,4.161673e-01
2.164735e-03,1.036810e+00,4.176604e-01
2.174735e-03,1.037510e+00,4.196590e-01
2.184735e-03,1.038191e+00,4.208419e-01
2.194735e-03,1.038853e+00,4.223790e-01
2.204735e-03,1.039496e+00,4.243271e-01
2.214735e-03,1.040121e+00,4.262805e-01
2.224735e-03,1.040730e+00,4.278088e-01
2.234735e-03,1.041324e+00,4.297754e-01
2.244735e-03,1.041904e+00,4.320300e-01
2.254735e-03,1.042472e+00,4.338287e-01
2.264735e-03,1.043027e+00,4.364717e-01
2.274735e-03,1.043572e+00,4.383461e-01
2.284735e-03,1.044108e+00,4.411434e-01
2.294735e-03,1.044636e+00,4.437170e-01
2.304735e-03,1.045158e+00,4.467880e-01
2.314735e-03,1.045674e+00,4.497948e-01
2.324735e-03,1.046186e+00,4.535148e-01
2.334735e-03,1.046696e+00,4.570158e-01
2.344735e-03,1.047204e+00,4.609223e-01
2.354735e-03,1.047712e+00,4.656477e-01
2.364735e-03,1.048222e+00,4.709781e-01
2.374735e-03,1.048732e+00,4.771306e-01
2.384735e-03,1.049245e+00,4.842258e-01
2.394735e-03,1.049761e+00,4.930757e-01
2.404735e-03,1.050279e+00,5.046350e-01
2.414735e-03,1.050796e+00,5.207382e-01
2.424735e-03,1.051306e+00,5.451993e-01
2.434735e-03,1.051800e+00,5.825035e-01
2.444735e-03,1.052268e+00,6.304205e-01
2.454735e-03,1.052709e+00,6.834231e-01
2.464735e-03,1.053125e+00,7.395728e-01
2.474735e-03,1.053520e+00,7.978871e-01
2.484735e-03,1.053897e+00,8.577460e-01
2.494735e-03,1.054262e+00,9.185790e-01
2.504735e-03,1.054621e+00,9.790621e-01
2.514735e-03,1.054977e+00,1.040014e+00
2.524735e-03,1.055336e+00,1.100272e+00
2.534735e-03,1.055703e+00,1.158347e+00
2.544735e-03,1.056082e+00,1.215403e+00
2.554735e-03,1.056478e+00,1.270173e+00
2.564735e-03,1.056897e+00,1.321095e+00
2.574735e-03,1.057341e+00,1.369582e+00
2.584735e-03,1.057817e+00,1.413225e+00
2.594735e-03,1.058328e+00,1.453615e+00
2.604735e-03,1.058878e+00,1.488308e+00
2.614735e-03,1.059471e+00,1.518972e+00
2.624735e-03,1.060110e+00,1.543324e+00
2.634735e-03,1.060801e+00,1.560673e+00
2.644735e-03,1.061545e+00,1.573058e+00
2.654735e-03,1.062346e+00,1.578962e+00
2.664735e-03,1.063203e+00,1.581014e+00
2.674735e-03,1.064115e+00,1.579557e+00
2.684735e-03,1.065089e+00,1.566151e+00
2.694735e-03,1.066127e+00,1.545154e+00
2.704735e-03,1.067234e+00,1.514756e+00
2.714735e-03,1.068411e+00,1.477199e+00
2.724735e-03,1.069659e+00,1.431626e+00
2.734735e-03,1.070978e+00,1.379035e+00
2.744735e-03,1.072369e+00,1.317351e+00
2.754735e-03,1.073834e+00,1.247537e+00
2.764735e-03,1.075371e+00,1.169719e+00
2.774735e-03,1.076980e+00,1.084872e+00
2.784735e-03,1.078661e+00,9.914062e-01
2.794735e-03,1.080412e+00,8.903273e-01
2.804735e-03,1.082233e+00,7.818578e-01
2.814735e-03,1.084121e+00,6.666614e-01
2.824735e-03,1.086052e+00,5.685861e-01
2.834735e-03,1.087962e+00,5.309276e-01
2.844735e-03,1.089809e+00,5.159140e-01
2.854735e-03,1.091583e+00,5.072837e-01
2.864735e-03,1.093282e+00,5.021550e-01
2.874735e-03,1.094910e+00,4.988799e-01
2.884735e-03,1.096473e+00,4.962864e-01
2.894735e-03,1.097977e+00,4.944274e-01
2.904735e-03,1.099427e+00,4.932985e-01
2.914735e-03,1.100829e+00,4.922685e-01
2.924735e-03,1.102185e+00,4.917911e-01
2.934735e-03,1.103500e+00,4.919047e-01
2.944735e-03,1.104776e+00,4.913569e-01
2.954735e-03,1.106016e+00,4.917840e-01
2.964735e-03,1.107221e+00,4.921195e-01
2.974735e-03,1.108393e+00,4.923896e-01
2.984735e-03,1.109533e+00,4.924445e-01
2.994735e-03,1.110642e+00,4.932744e-01
3.004735e-03,1.111722e+00,4.936289e-01
3.014735e-03,1.112772e+00,4.940902e-01
3.024735e-03,1.113793e+00,4.949001e-01
3.034735e-03,1.114786e+00,4.953696e-01
3.044735e-03,1.115751e+00,4.967773e-01
3.054735e-03,1.116688e+00,4.968312e-01
3.064735e-03,1.117598e+00,4.979182e-01
3.074735e-03,1.118481e+00,4.992081e-01
3.084735e-03,1.119337e+00,5.003706e-01
3.094735e-03,1.120166e+00,5.015656e-01
3.104735e-03,1.120970e+00,5.022276e-01
3.114735e-03,1.121749e+00,5.036320e-01
3.124735e-03,1.122503e+00,5.045102e-01
3.134735e-03,1.123232e+00,5.063372e-01
3.144735e-03,1.123938e+00,5.073320e-01
3.154735e-03,1.124620e+00,5.089921e-01
3.164735e-03,1.125281e+00,5.100551e-01
3.174735e-03,1.125921e+00,5.115953e-01
3.184735e-03,1.126540e+00,5.130288e-01
3.194735e-03,1.127138e+00,5.152527e-01
3.204735e-03,1.127718e+00,5.167021e-01
3.214735e-03,1.128280e+00,5.190374e-01
3.224735e-03,1.128826e+00,5.204599e-01
3.234735e-03,1.129356e+00,5.228213e-01
3.244735e-03,1.129871e+00,5.250337e-01
3.254735e-03,1.130373e+00,5.275645e-01
3.264735e-03,1.130864e+00,5.298186e-01
3.274735e-03,1.131342e+00,5.330242e-01
3.284735e-03,1.131812e+00,5.357710e-01
3.294735e-03,1.132273e+00,5.390713e-01
3.304735e-03,1.132726e+00,5.424508e-01
3.314735e-03,1.133174e+00,5.466234e-01
3.324735e-03,1.133617e+00,5.515841e-01
3.334735e-03,1.134055e+00,5.567671e-01
3.344735e-03,1.134491e+00,5.628762e-01
3.354735e-03,1.134924e+00,5.706255e-01
3.364735e-03,1.135353e+00,5.806020e-01
3.374735e-03,1.135779e+00,5.939921e-01
3.384735e-03,1.136195e+00,6.144935e-01
3.394735e-03,1.136591e+00,6.483266e-01
3.404735e-03,1.136954e+00,6.985716e-01
3.414735e-03,1.137276e+00,7.587209e-01
3.424735e-03,1.137557e+00,8.239827e-01
3.434735e-03,1.137800e+00,8.933525e-01
3.444735e-03,1.138008e+00,9.662030e-01
3.454735e-03,1.138186e+00,1.041986e+00
3.464735e-03,1.138338e+00,1.120147e+00
3.474735e-03,1.138470e+00,1.200122e+00
3.484735e-03,1.138587e+00,1.280322e+00
3.494735e-03,1.138693e+00,1.362036e+00
3.504735e-03,1.138793e+00,1.443891e+00
3.514735e-03,1.138891e+00,1.525305e+00
3.524735e-03,1.138995e+00,1.604443e+00
3.534735e-03,1.139107e+00,1.683115e+00
3.544735e-03,1.139233e+00,1.759770e+00
3.554735e-03,1.139377e+00,1.833850e+00
3.564735e-03,1.139544e+00,1.903415e+00
3.574735e-03,1.139740e+00,1.970632e+00
3.584735e-03,1.139968e+00,2.032286e+00
3.594735e-03,1.140232e+00,2.090852e+00
3.604735e-03,1.140537e+00,2.142922e+00
3.614735e-03,1.140886e+00,2.191218e+00
3.624735e-03,1.141283e+00,2.232299e+00
3.634735e-03,1.141732e+00,2.268958e+00
3.644735e-03,1.142235e+00,2.297982e+00
3.654735e-03,1.142796e+00,2.320328e+00
3.664735e-03,1.143419e+00,2.334251e+00
3.674735e-03,1.144104e+00,2.343018e+00
3.684735e-03,1.144853e+00,2.346783e+00
3.694735e-03,1.145662e+00,2.346882e+00
3.704735e-03,1.146531e+00,2.340223e+00
3.714735e-03,1.147469e+00,2.319442e+00
3.724735e-03,1.148478e+00,2.290881e+00
3.734735e-03,1.149559e+00,2.253875e+00
3.744735e-03,1.150714e+00,2.208390e+00
3.754735e-03,1.151943e+00,2.154525e+00
3.764735e-03,1.153245e+00,2.094021e+00
3.774735e-03,1.154621e+00,2.023913e+00
3.784735e-03,1.156069e+00,1.945698e+00
3.794735e-03,1.157589e+00,1.861070e+00
3.804735e-03,1.159180e+00,1.767469e+00
3.814735e-03,1.160838e+00,1.667745e+00
3.824735e-03,1.162565e+00,1.559597e+00
3.834735e-03,1.164356e+00,1.444584e+00
3.844735e-03,1.166209e+00,1.324051e+00
3.854735e-03,1.168123e+00,1.196333e+00
3.864735e-03,1.170093e+00,1.062822e+00
3.874735e-03,1.172116e+00,9.246456e-01
3.884735e-03,1.174188e+00,7.809602e-01
3.894735e-03,1.176285e+00,6.577437e-01
3.904735e-03,1.178320e+00,6.169796e-01
3.914735e-03,1.180249e+00,6.019024e-01
3.924735e-03,1.182061e+00,5.941469e-01
3.934735e-03,1.183759e+00,5.890020e-01
3.944735e-03,1.185353e+00,5.856044e-01
3.954735e-03,1.186852e+00,5.838631e-01
3.964735e-03,1.188265e+00,5.826279e-01
3.974735e-03,1.189603e+00,5.813826e-01
3.984735e-03,1.190873e+00,5.809697e-01
3.994735e-03,1.192081e+00,5.804415e-01
4.004735e-03,1.193232e+00,5.813005e-01
4.014735e-03,1.194333e+00,5.811827e-01
4.024735e-03,1.195387e+00,5.811344e-01
4.034735e-03,1.196398e+00,5.818013e-01
4.044735e-03,1.197367e+00,5.828742e-01
4.054735e-03,1.198298e+00,5.835488e-01
4.064735e-03,1.199193e+00,5.834728e-01
4.074735e-03,1.200055e+00,5.843992e-01
4.084735e-03,1.200883e+00,5.854477e-01
4.094735e-03,1.201680e+00,5.863359e-01
4.104735e-03,1.202447e+00,5.878748e-01
4.114735e-03,1.203185e+00,5.890838e-01
4.124735e-03,1.203895e+00,5.894929e-01
4.134735e-03,1.204579e+00,5.913048e-01
4.144735e-03,1.205236e+00,5.928193e-01
4.154735e-03,1.205869e+00,5.936429e-01
4.164735e-03,1.206478e+00,5.955768e-01
4.174735e-03,1.207065e+00,5.965891e-01
4.184735e-03,1.207630e+00,5.984501e-01
4.194735e-03,1.208173e+00,6.009870e-01
4.204735e-03,1.208697e+00,6.029785e-01
4.214735e-03,1.209202e+00,6.043410e-01
4.224735e-03,1.209690e+00,6.064034e-01
4.234735e-03,1.210162e+00,6.090609e-01
4.244735e-03,1.210619e+00,6.113353e-01
4.254735e-03,1.211061e+00,6.148673e-01
4.264735e-03,1.211490e+00,6.177488e-01
4.274735e-03,1.211907e+00,6.213952e-01
4.284735e-03,1.212314e+00,6.246502e-01
4.294735e-03,1.212712e+00,6.292486e-01
4.304735e-03,1.213101e+00,6.342046e-01
4.314735e-03,1.213482e+00,6.405500e-01
4.324735e-03,1.213856e+00,6.477348e-01
4.334735e-03,1.214223e+00,6.570459e-01
4.344735e-03,1.214580e+00,6.700150e-01
4.354735e-03,1.214924e+00,6.896593e-01
4.364735e-03,1.215244e+00,7.235227e-01
4.374735e-03,1.215523e+00,7.768721e-01
4.384735e-03,1.215751e+00,8.418247e-01
4.394735e-03,1.215928e+00,9.131576e-01
4.404735e-03,1.216055e+00,9.898411e-01
4.414735e-03,1.216136e+00,1.071301e+00
4.424735e-03,1.216174e+00,1.157030e+00
4.434735e-03,1.216174e+00,1.246503e+00
4.444735e-03,1.216140e+00,1.339179e+00
4.454735e-03,1.216077e+00,1.434509e+00
4.464735e-03,1.215990e+00,1.531934e+00
4.474735e-03,1.215885e+00,1.629625e+00
4.484735e-03,1.215764e+00,1.729322e+00
4.494735e-03,1.215635e+00,1.829456e+00
4.504735e-03,1.215500e+00,1.929444e+00
4.514735e-03,1.215367e+00,2.027117e+00
4.524735e-03,1.215238e+00,2.124879e+00
4.534735e-03,1.215120e+00,2.220919e+00
4.544735e-03,1.215016e+00,2.314664e+00
4.554735e-03,1.214932e+00,2.403725e+00
4.564735e-03,1.214873e+00,2.491045e+00
4.574735e-03,1.214842e+00,2.574687e+00
4.584735e-03,1.214845e+00,2.652040e+00
4.594735e-03,1.214885e+00,2.726457e+00
4.604735e-03,1.214966e+00,2.795951e+00
4.614735e-03,1.215093e+00,2.857893e+00
4.624735e-03,1.215269e+00,2.915793e+00
4.634735e-03,1.215498e+00,2.965576e+00
4.644735e-03,1.215784e+00,3.008351e+00
4.654735e-03,1.216128e+00,3.046689e+00
4.664735e-03,1.216534e+00,3.076347e+00
4.674735e-03,1.217004e+00,3.098634e+00
4.684735e-03,1.217540e+00,3.113929e+00
4.694735e-03,1.218145e+00,3.120579e+00
4.704735e-03,1.218816e+00,3.124568e+00
4.714735e-03,1.219550e+00,3.124243e+00
4.724735e-03,1.220346e+00,3.118647e+00
4.734735e-03,1.221212e+00,3.096503e+00
4.744735e-03,1.222150e+00,3.065925e+00
4.754735e-03,1.223163e+00,3.026569e+00
4.764735e-03,1.224251e+00,2.978569e+00
4.774735e-03,1.225414e+00,2.922143e+00
4.784735e-03,1.226650e+00,2.859673e+00
4.794735e-03,1.227959e+00,2.787263e+00
4.804735e-03,1.229339e+00,2.708976e+00
4.814735e-03,1.230789e+00,2.621144e+00
