Time,main.out,main.sig
9.992568e-03,-2.728796e-01,-1.364402e-01
9.994568e-03,-2.353354e-01,-1.176680e-01
9.996568e-03,-1.977540e-01,-9.887730e-02
9.998568e-03,-1.601415e-01,-8.007097e-02
1.000057e-02,-1.225037e-01,-6.125201e-02
1.000257e-02,-8.484653e-02,-4.242339e-02
1.000457e-02,-4.717601e-02,-2.358808e-02
1.000657e-02,-9.498051e-03,-4.749040e-03
1.000857e-02,2.818141e-02,1.409075e-02
1.001057e-02,6.585642e-02,3.292831e-02
1.001257e-02,1.035210e-01,5.176067e-02
1.001457e-02,1.411693e-01,7.058488e-02
1.001657e-02,1.787954e-01,8.939794e-02
1.001857e-02,2.163932e-01,1.081969e-01
1.002057e-02,2.539568e-01,1.269788e-01
1.002257e-02,2.914805e-01,1.457407e-01
1.002457e-02,3.289581e-01,1.644795e-01
1.002657e-02,3.663838e-01,1.831925e-01
1.002857e-02,4.037518e-01,2.018765e-01
1.003057e-02,4.410560e-01,2.205287e-01
1.003257e-02,4.782907e-01,2.391461e-01
1.003457e-02,5.154499e-01,2.577257e-01
1.003657e-02,5.525279e-01,2.762648e-01
1.003857e-02,5.895186e-01,2.947602e-01
1.004057e-02,6.264164e-01,3.132091e-01
1.004257e-02,6.632153e-01,3.316086e-01
1.004457e-02,6.999096e-01,3.499559e-01
1.004657e-02,7.364935e-01,3.682479e-01
1.004857e-02,7.729612e-01,3.864818e-01
1.005057e-02,8.093070e-01,4.046547e-01
1.005257e-02,8.455251e-01,4.227638e-01
1.005457e-02,8.816098e-01,4.408062e-01
1.005657e-02,9.175555e-01,4.587791e-01
1.005857e-02,9.533564e-01,4.766796e-01
1.006057e-02,9.890069e-01,4.945049e-01
1.006257e-02,1.024501e+00,5.122522e-01
1.006457e-02,1.059834e+00,5.299187e-01
1.006657e-02,1.095000e+00,5.475016e-01
1.006857e-02,1.129993e+00,5.649982e-01
1.007057e-02,1.164808e+00,5.824056e-01
1.007257e-02,1.199439e+00,5.997211e-01
1.007457e-02,1.233880e+00,6.169420e-01
1.007657e-02,1.268127e+00,6.340656e-01
1.007857e-02,1.302174e+00,6.510892e-01
1.008057e-02,1.336016e+00,6.680100e-01
1.008257e-02,1.369647e+00,6.848255e-01
1.008457e-02,1.403062e+00,7.015329e-01
1.008657e-02,1.436255e+00,7.181297e-01
1.008857e-02,1.469222e+00,7.346132e-01
1.009057e-02,1.501957e+00,7.509808e-01
1.009257e-02,1.534455e+00,7.672299e-01
1.009457e-02,1.566711e+00,7.833581e-01
1.009657e-02,1.598720e+00,7.993626e-01
1.009857e-02,1.630477e+00,8.152410e-01
1.010057e-02,1.661977e+00,8.309908e-01
1.010257e-02,1.693214e+00,8.466096e-01
1.010457e-02,1.724184e+00,8.620947e-01
1.010657e-02,1.754883e+00,8.774439e-01
1.010857e-02,1.785304e+00,8.926547e-01
1.011057e-02,1.815444e+00,9.077246e-01
1.011257e-02,1.845297e+00,9.226514e-01
1.011457e-02,1.874860e+00,9.374326e-01
1.011657e-02,1.904126e+00,9.520659e-01
1.011857e-02,1.933092e+00,9.665490e-01
1.012057e-02,1.961754e+00,9.808797e-01
1.012257e-02,1.990105e+00,9.950556e-01
1.012457e-02,2.018143e+00,1.009075e+00
1.012657e-02,2.045863e+00,1.022934e+00
1.012857e-02,2.073259e+00,1.036633e+00
1.013057e-02,2.100329e+00,1.050168e+00
1.013257e-02,2.127067e+00,1.063537e+00
1.013457e-02,2.153470e+00,1.076738e+00
1.013657e-02,2.179533e+00,1.089770e+00
1.013857e-02,2.205252e+00,1.102629e+00
1.014057e-02,2.230624e+00,1.115315e+00
1.014257e-02,2.255643e+00,1.127825e+00
1.014457e-02,2.280307e+00,1.140157e+00
1.014657e-02,2.304611e+00,1.152309e+00
1.014857e-02,2.328551e+00,1.164279e+00
1.015057e-02,2.352124e+00,1.176066e+00
1.015257e-02,2.375326e+00,1.187667e+00
1.015457e-02,2.398153e+00,1.199080e+00
1.015657e-02,2.420602e+00,1.210305e+00
1.015857e-02,2.442669e+00,1.221338e+00
1.016057e-02,2.464351e+00,1.232179e+00
1.016257e-02,2.485644e+00,1.242826e+00
1.016457e-02,2.506545e+00,1.253276e+00
1.016657e-02,2.527051e+00,1.263529e+00
1.016857e-02,2.547157e+00,1.273582e+00
1.017057e-02,2.566862e+00,1.283435e+00
1.017257e-02,2.586162e+00,1.293085e+00
1.017457e-02,2.605055e+00,1.302531e+00
1.017657e-02,2.623536e+00,1.311772e+00
1.017857e-02,2.641603e+00,1.320805e+00
1.018057e-02,2.659254e+00,1.329631e+00
1.018257e-02,2.676485e+00,1.338246e+00
1.018457e-02,2.693294e+00,1.346651e+00
1.018657e-02,2.709678e+00,1.354843e+00
1.018857e-02,2.725634e+00,1.362821e+00
1.019057e-02,2.741161e+00,1.370584e+00
1.019257e-02,2.756255e+00,1.378132e+00
1.019457e-02,2.770914e+00,1.385461e+00
1.019657e-02,2.785136e+00,1.392572e+00
1.019857e-02,2.798919e+00,1.399464e+00
1.020057e-02,2.812261e+00,1.406135e+00
1.020257e-02,2.825158e+00,1.412583e+00
1.020457e-02,2.837610e+00,1.418809e+00
1.020657e-02,2.849615e+00,1.424812e+00
1.020857e-02,2.861170e+00,1.430589e+00
1.021057e-02,2.872273e+00,1.436141e+00
1.021257e-02,2.882923e+00,1.441466e+00
1.021457e-02,2.893119e+00,1.446564e+00
1.021657e-02,2.902858e+00,1.451433e+00
1.021857e-02,2.912140e+00,1.456074e+00
1.022057e-02,2.920961e+00,1.460485e+00
1.022257e-02,2.929323e+00,1.464666e+00
1.022457e-02,2.937222e+00,1.468615e+00
1.022657e-02,2.944657e+00,1.472333e+00
1.022857e-02,2.951628e+00,1.475819e+00
1.023057e-02,2.958134e+00,1.479071e+00
1.023257e-02,2.964173e+00,1.482091e+00
1.023457e-02,2.969744e+00,1.484876e+00
1.023657e-02,2.974847e+00,1.487428e+00
1.023857e-02,2.979480e+00,1.489745e+00
1.024057e-02,2.983644e+00,1.491826e+00
1.024257e-02,2.987336e+00,1.493673e+00
1.024457e-02,2.990558e+00,1.495283e+00
1.024657e-02,2.993308e+00,1.496658e+00
1.024857e-02,2.995585e+00,1.497797e+00
1.025057e-02,2.997390e+00,1.498700e+00
1.025257e-02,2.998722e+00,1.499366e+00
1.025457e-02,2.999582e+00,1.499795e+00
1.025657e-02,2.999967e+00,1.499988e+00
1.025857e-02,2.999880e+00,1.499945e+00
1.026057e-02,2.999320e+00,1.499664e+00
1.026257e-02,2.998286e+00,1.499147e+00
1.026457e-02,2.996779e+00,1.498394e+00
1.026657e-02,2.994800e+00,1.497404e+00
1.026857e-02,2.992348e+00,1.496178e+00
1.027057e-02,2.989424e+00,1.494716e+00
1.027257e-02,2.986028e+00,1.493019e+00
1.027457e-02,2.982162e+00,1.491085e+00
1.027657e-02,2.977825e+00,1.488917e+00
1.027857e-02,2.973018e+00,1.486514e+00
1.028057e-02,2.967742e+00,1.483876e+00
1.028257e-02,2.961998e+00,1.481004e+00
1.028457e-02,2.955787e+00,1.477898e+00
1.028657e-02,2.949110e+00,1.474559e+00
1.028857e-02,2.941967e+00,1.470988e+00
1.029057e-02,2.934360e+00,1.467185e+00
1.029257e-02,2.926291e+00,1.463150e+00
1.029457e-02,2.917759e+00,1.458884e+00
1.029657e-02,2.908768e+00,1.454388e+00
1.029857e-02,2.899317e+00,1.449663e+00
1.030057e-02,2.889409e+00,1.444709e+00
1.030257e-02,2.879046e+00,1.439527e+00
1.030457e-02,2.868228e+00,1.434118e+00
1.030657e-02,2.856958e+00,1.428483e+00
1.030857e-02,2.845237e+00,1.422623e+00
1.031057e-02,2.833067e+00,1.416538e+00
1.031257e-02,2.820450e+00,1.410229e+00
1.031457e-02,2.807389e+00,1.403698e+00
1.031657e-02,2.793884e+00,1.396946e+00
1.031857e-02,2.779939e+00,1.389974e+00
1.032057e-02,2.765555e+00,1.382782e+00
1.032257e-02,2.750735e+00,1.375372e+00
1.032457e-02,2.735481e+00,1.367745e+00
1.032657e-02,2.719795e+00,1.359902e+00
1.032857e-02,2.703681e+00,1.351844e+00
1.033057e-02,2.687140e+00,1.343574e+00
1.033257e-02,2.670175e+00,1.335091e+00
1.033457e-02,2.652788e+00,1.326398e+00
1.033657e-02,2.634984e+00,1.317496e+00
1.033857e-02,2.616763e+00,1.308386e+00
1.034057e-02,2.598130e+00,1.299069e+00
1.034257e-02,2.579087e+00,1.289547e+00
1.034457e-02,2.559637e+00,1.279822e+00
1.034657e-02,2.539784e+00,1.269896e+00
1.034857e-02,2.519529e+00,1.259768e+00
1.035057e-02,2.498877e+00,1.249442e+00
1.035257e-02,2.477831e+00,1.238919e+00
1.035457e-02,2.456395e+00,1.228201e+00
1.035657e-02,2.434570e+00,1.217289e+00
1.035857e-02,2.412362e+00,1.206184e+00
1.036057e-02,2.389773e+00,1.194890e+00
1.036257e-02,2.366807e+00,1.183407e+00
1.036457e-02,2.343467e+00,1.171737e+00
1.036657e-02,2.319758e+00,1.159883e+00
1.036857e-02,2.295683e+00,1.147845e+00
1.037057e-02,2.271246e+00,1.135627e+00
1.037257e-02,2.246451e+00,1.123229e+00
1.037457e-02,2.221301e+00,1.110654e+00
1.037657e-02,2.195801e+00,1.097904e+00
1.037857e-02,2.169954e+00,1.084980e+00
1.038057e-02,2.143765e+00,1.071886e+00
1.038257e-02,2.117238e+00,1.058622e+00
1.038457e-02,2.090377e+00,1.045192e+00
1.038657e-02,2.063186e+00,1.031596e+00
1.038857e-02,2.035670e+00,1.017838e+00
1.039057e-02,2.007833e+00,1.003919e+00
1.039257e-02,1.979678e+00,9.898421e-01
1.039457e-02,1.951212e+00,9.756089e-01
1.039657e-02,1.922438e+00,9.612217e-01
1.039857e-02,1.893360e+00,9.466828e-01
1.040057e-02,1.863984e+00,9.319947e-01
1.040257e-02,1.834313e+00,9.171595e-01
1.040457e-02,1.804354e+00,9.021796e-01
1.040657e-02,1.774109e+00,8.870574e-01
1.040857e-02,1.743585e+00,8.717953e-01
1.041057e-02,1.712786e+00,8.563956e-01
1.041257e-02,1.681717e+00,8.408609e-01
1.041457e-02,1.650382e+00,8.251935e-01
1.041657e-02,1.618787e+00,8.093959e-01
1.041857e-02,1.586937e+00,7.934706e-01
1.042057e-02,1.554836e+00,7.774202e-01
1.042257e-02,1.522490e+00,7.612471e-01
1.042457e-02,1.489903e+00,7.449540e-01
1.042657e-02,1.457082e+00,7.285433e-01
1.042857e-02,1.424031e+00,7.120177e-01
1.043057e-02,1.390755e+00,6.953798e-01
1.043257e-02,1.357260e+00,6.786322e-01
1.043457e-02,1.323551e+00,6.617775e-01
1.043657e-02,1.289633e+00,6.448184e-01
1.043857e-02,1.255511e+00,6.277576e-01
1.044057e-02,1.221192e+00,6.105978e-01
1.044257e-02,1.186680e+00,5.933416e-01
1.044457e-02,1.151980e+00,5.759919e-01
1.044657e-02,1.117099e+00,5.585513e-01
1.044857e-02,1.082042e+00,5.410225e-01
1.045057e-02,1.046814e+00,5.234085e-01
1.045257e-02,1.011421e+00,5.057118e-01
1.045457e-02,9.758679e-01,4.879354e-01
1.045657e-02,9.401612e-01,4.700820e-01
1.045857e-02,9.043063e-01,4.521545e-01
1.046057e-02,8.683086e-01,4.341556e-01
1.046257e-02,8.321740e-01,4.160882e-01
1.046457e-02,7.959081e-01,3.979552e-01
1.046657e-02,7.595167e-01,3.797595e-01
1.046857e-02,7.230054e-01,3.615038e-01
1.047057e-02,6.863801e-01,3.431911e-01
1.047257e-02,6.496465e-01,3.248242e-01
1.047457e-02,6.128104e-01,3.064061e-01
1.047657e-02,5.758776e-01,2.879397e-01
1.047857e-02,5.388540e-01,2.694278e-01
1.048057e-02,5.017454e-01,2.508735e-01
1.048257e-02,4.645577e-01,2.322795e-01
1.048457e-02,4.272967e-01,2.136490e-01
1.048657e-02,3.899682e-01,1.949847e-01
1.048857e-02,3.525782e-01,1.762897e-01
1.049057e-02,3.151327e-01,1.575668e-01
1.049257e-02,2.776374e-01,1.388191e-01
1.049457e-02,2.400983e-01,1.200495e-01
1.049657e-02,2.025213e-01,1.012610e-01
1.049857e-02,1.649124e-01,8.245644e-02
1.050057e-02,1.272775e-01,6.363892e-02
1.050257e-02,8.962245e-02,4.481136e-02
1.050457e-02,5.195330e-02,2.597673e-02
1.050657e-02,1.427596e-02,7.138001e-03
1.050857e-02,-2.340364e-02,-1.170185e-02
1.051057e-02,-6.107954e-02,-3.053986e-02
1.051257e-02,-9.874581e-02,-4.937305e-02
1.051457e-02,-1.363965e-01,-6.819845e-02
1.051657e-02,-1.740257e-01,-8.701310e-02
1.051857e-02,-2.116274e-01,-1.058140e-01
1.052057e-02,-2.491957e-01,-1.245982e-01
1.052257e-02,-2.867248e-01,-1.433628e-01
1.052457e-02,-3.242086e-01,-1.621048e-01
1.052657e-02,-3.616412e-01,-1.808211e-01
1.052857e-02,-3.990168e-01,-1.995090e-01
1.053057e-02,-4.363295e-01,-2.181654e-01
1.053257e-02,-4.735733e-01,-2.367874e-01
1.053457e-02,-5.107424e-01,-2.553720e-01
1.053657e-02,-5.478309e-01,-2.739163e-01
1.053857e-02,-5.848331e-01,-2.924174e-01
1.054057e-02,-6.217429e-01,-3.108724e-01
1.054257e-02,-6.585547e-01,-3.292783e-01
1.054457e-02,-6.952626e-01,-3.476324e-01
1.054657e-02,-7.318608e-01,-3.659315e-01
1.054857e-02,-7.683436e-01,-3.841730e-01
1.055057e-02,-8.047052e-01,-4.023538e-01
1.055257e-02,-8.409398e-01,-4.204712e-01
1.055457e-02,-8.770417e-01,-4.385222e-01
1.055657e-02,-9.130053e-01,-4.565040e-01
1.055857e-02,-9.488249e-01,-4.744139e-01
1.056057e-02,-9.844948e-01,-4.922489e-01
1.056257e-02,-1.020009e+00,-5.100062e-01
1.056457e-02,-1.055363e+00,-5.276831e-01
1.056657e-02,-1.090550e+00,-5.452768e-01
1.056857e-02,-1.125565e+00,-5.627844e-01
1.057057e-02,-1.160403e+00,-5.802033e-01
1.057257e-02,-1.195058e+00,-5.975306e-01
1.057457e-02,-1.229524e+00,-6.147636e-01
1.057657e-02,-1.263796e+00,-6.318997e-01
1.057857e-02,-1.297868e+00,-6.489361e-01
1.058057e-02,-1.331736e+00,-6.658702e-01
1.058257e-02,-1.365394e+00,-6.826992e-01
1.058457e-02,-1.398837e+00,-6.994204e-01
1.058657e-02,-1.432058e+00,-7.160314e-01
1.058857e-02,-1.465054e+00,-7.325294e-01
1.059057e-02,-1.497819e+00,-7.489118e-01
1.059257e-02,-1.530348e+00,-7.651761e-01
1.059457e-02,-1.562635e+00,-7.813197e-01
1.059657e-02,-1.594675e+00,-7.973401e-01
1.059857e-02,-1.626464e+00,-8.132346e-01
1.060057e-02,-1.657997e+00,-8.290009e-01
1.060257e-02,-1.689268e+00,-8.446364e-01
1.060457e-02,-1.720272e+00,-8.601386e-01
1.060657e-02,-1.751005e+00,-8.755052e-01
1.060857e-02,-1.781462e+00,-8.907337e-01
1.061057e-02,-1.811638e+00,-9.058216e-01
1.061257e-02,-1.841528e+00,-9.207666e-01
1.061457e-02,-1.871127e+00,-9.355664e-01
1.061657e-02,-1.900432e+00,-9.502186e-01
1.061857e-02,-1.929436e+00,-9.647209e-01
1.062057e-02,-1.958136e+00,-9.790710e-01
1.062257e-02,-1.986527e+00,-9.932667e-01
1.062457e-02,-2.014605e+00,-1.007306e+00
1.062657e-02,-2.042365e+00,-1.021186e+00
1.062857e-02,-2.069803e+00,-1.034905e+00
1.063057e-02,-2.096915e+00,-1.048460e+00
1.063257e-02,-2.123695e+00,-1.061851e+00
1.063457e-02,-2.150141e+00,-1.075074e+00
1.063657e-02,-2.176247e+00,-1.088127e+00
1.063857e-02,-2.202010e+00,-1.101008e+00
1.064057e-02,-2.227426e+00,-1.113716e+00
1.064257e-02,-2.252490e+00,-1.126248e+00
1.064457e-02,-2.277199e+00,-1.138603e+00
1.064657e-02,-2.301549e+00,-1.150778e+00
1.064857e-02,-2.325536e+00,-1.162771e+00
1.065057e-02,-2.349155e+00,-1.174581e+00
1.065257e-02,-2.372405e+00,-1.186206e+00
1.065457e-02,-2.395280e+00,-1.197643e+00
1.065657e-02,-2.417777e+00,-1.208892e+00
1.065857e-02,-2.439892e+00,-1.219950e+00
1.066057e-02,-2.461623e+00,-1.230815e+00
1.066257e-02,-2.482966e+00,-1.241487e+00
1.066457e-02,-2.503917e+00,-1.251962e+00
1.066657e-02,-2.524472e+00,-1.262240e+00
1.066857e-02,-2.544630e+00,-1.272319e+00
1.067057e-02,-2.564386e+00,-1.282197e+00
1.067257e-02,-2.583738e+00,-1.291873e+00
1.067457e-02,-2.602682e+00,-1.301345e+00
1.067657e-02,-2.621215e+00,-1.310611e+00
1.067857e-02,-2.639335e+00,-1.319671e+00
1.068057e-02,-2.657039e+00,-1.328523e+00
1.068257e-02,-2.674323e+00,-1.337166e+00
1.068457e-02,-2.691186e+00,-1.345597e+00
1.068657e-02,-2.707624e+00,-1.353816e+00
1.068857e-02,-2.723635e+00,-1.361821e+00
1.069057e-02,-2.739216e+00,-1.369612e+00
1.069257e-02,-2.754365e+00,-1.377187e+00
1.069457e-02,-2.769079e+00,-1.384544e+00
1.069657e-02,-2.783357e+00,-1.391683e+00
1.069857e-02,-2.797196e+00,-1.398602e+00
1.070057e-02,-2.810593e+00,-1.405301e+00
1.070257e-02,-2.823547e+00,-1.411778e+00
1.070457e-02,-2.836056e+00,-1.418032e+00
1.070657e-02,-2.848117e+00,-1.424063e+00
1.070857e-02,-2.859729e+00,-1.429869e+00
1.071057e-02,-2.870890e+00,-1.435449e+00
1.071257e-02,-2.881598e+00,-1.440803e+00
1.071457e-02,-2.891851e+00,-1.445930e+00
1.071657e-02,-2.901649e+00,-1.450829e+00
1.071857e-02,-2.910988e+00,-1.455498e+00
1.072057e-02,-2.919868e+00,-1.459939e+00
1.072257e-02,-2.928288e+00,-1.464148e+00
1.072457e-02,-2.936246e+00,-1.468127e+00
1.072657e-02,-2.943740e+00,-1.471874e+00
1.072857e-02,-2.950770e+00,-1.475389e+00
1.073057e-02,-2.957335e+00,-1.478672e+00
1.073257e-02,-2.963433e+00,-1.481721e+00
1.073457e-02,-2.969063e+00,-1.484536e+00
1.073657e-02,-2.974226e+00,-1.487117e+00
1.073857e-02,-2.978919e+00,-1.489464e+00
1.074057e-02,-2.983142e+00,-1.491575e+00
1.074257e-02,-2.986894e+00,-1.493452e+00
1.074457e-02,-2.990176e+00,-1.495092e+00
1.074657e-02,-2.992985e+00,-1.496497e+00
1.074857e-02,-2.995323e+00,-1.497666e+00
1.075057e-02,-2.997188e+00,-1.498598e+00
1.075257e-02,-2.998580e+00,-1.499294e+00
1.075457e-02,-2.999499e+00,-1.499754e+00
1.075657e-02,-2.999945e+00,-1.499977e+00
1.075857e-02,-2.999917e+00,-1.499963e+00
1.076057e-02,-2.999417e+00,-1.499713e+00
1.076257e-02,-2.998443e+00,-1.499226e+00
1.076457e-02,-2.996996e+00,-1.498503e+00
1.076657e-02,-2.995077e+00,-1.497543e+00
1.076857e-02,-2.992685e+00,-1.496347e+00
1.077057e-02,-2.989821e+00,-1.494915e+00
1.077257e-02,-2.986485e+00,-1.493247e+00
1.077457e-02,-2.982678e+00,-1.491344e+00
1.077657e-02,-2.978401e+00,-1.489205e+00
1.077857e-02,-2.973654e+00,-1.486831e+00
1.078057e-02,-2.968437e+00,-1.484223e+00
1.078257e-02,-2.962753e+00,-1.481381e+00
1.078457e-02,-2.956601e+00,-1.478305e+00
1.078657e-02,-2.949982e+00,-1.474996e+00
1.078857e-02,-2.942899e+00,-1.471454e+00
1.079057e-02,-2.935351e+00,-1.467680e+00
1.079257e-02,-2.927339e+00,-1.463674e+00
1.079457e-02,-2.918867e+00,-1.459438e+00
1.079657e-02,-2.909933e+00,-1.454971e+00
1.079857e-02,-2.900541e+00,-1.450275e+00
1.080057e-02,-2.890691e+00,-1.445350e+00
1.080257e-02,-2.880385e+00,-1.440197e+00
1.080457e-02,-2.869625e+00,-1.434817e+00
1.080657e-02,-2.858412e+00,-1.429210e+00
1.080857e-02,-2.846748e+00,-1.423378e+00
1.081057e-02,-2.834635e+00,-1.417322e+00
1.081257e-02,-2.822075e+00,-1.411042e+00
1.081457e-02,-2.809069e+00,-1.404539e+00
1.081657e-02,-2.795621e+00,-1.397815e+00
1.081857e-02,-2.781731e+00,-1.390870e+00
1.082057e-02,-2.767403e+00,-1.383706e+00
1.082257e-02,-2.752638e+00,-1.376323e+00
1.082457e-02,-2.737439e+00,-1.368724e+00
1.082657e-02,-2.721808e+00,-1.360908e+00
1.082857e-02,-2.705748e+00,-1.352878e+00
1.083057e-02,-2.689261e+00,-1.344634e+00
1.083257e-02,-2.672349e+00,-1.336179e+00
1.083457e-02,-2.655016e+00,-1.327512e+00
1.083657e-02,-2.637264e+00,-1.318636e+00
1.083857e-02,-2.619097e+00,-1.309552e+00
1.084057e-02,-2.600516e+00,-1.300262e+00
1.084257e-02,-2.581524e+00,-1.290766e+00
1.084457e-02,-2.562126e+00,-1.281067e+00
1.084657e-02,-2.542323e+00,-1.271165e+00
1.084857e-02,-2.522120e+00,-1.261064e+00
1.085057e-02,-2.501518e+00,-1.250763e+00
1.085257e-02,-2.480522e+00,-1.240265e+00
1.085457e-02,-2.459134e+00,-1.229571e+00
1.085657e-02,-2.437359e+00,-1.218683e+00
1.085857e-02,-2.415199e+00,-1.207603e+00
1.086057e-02,-2.392658e+00,-1.196333e+00
1.086257e-02,-2.369740e+00,-1.184873e+00
1.086457e-02,-2.346447e+00,-1.173227e+00
1.086657e-02,-2.322785e+00,-1.161396e+00
1.086857e-02,-2.298756e+00,-1.149382e+00
1.087057e-02,-2.274365e+00,-1.137186e+00
1.087257e-02,-2.249615e+00,-1.124811e+00
1.087457e-02,-2.224510e+00,-1.112258e+00
1.087657e-02,-2.199054e+00,-1.099530e+00
1.087857e-02,-2.173251e+00,-1.086629e+00
1.088057e-02,-2.147105e+00,-1.073556e+00
1.088257e-02,-2.120621e+00,-1.060313e+00
1.088457e-02,-2.093802e+00,-1.046904e+00
1.088657e-02,-2.066652e+00,-1.033329e+00
1.088857e-02,-2.039177e+00,-1.019592e+00
1.089057e-02,-2.011380e+00,-1.005693e+00
1.089257e-02,-1.983266e+00,-9.916359e-01
1.089457e-02,-1.954839e+00,-9.774223e-01
1.089657e-02,-1.926103e+00,-9.630545e-01
1.089857e-02,-1.897064e+00,-9.485347e-01
1.090057e-02,-1.867725e+00,-9.338654e-01
1.090257e-02,-1.838092e+00,-9.190487e-01
1.090457e-02,-1.808169e+00,-9.040870e-01
1.090657e-02,-1.777960e+00,-8.889828e-01
1.090857e-02,-1.747471e+00,-8.737382e-01
1.091057e-02,-1.716707e+00,-8.583559e-01
1.091257e-02,-1.685671e+00,-8.428381e-01
1.091457e-02,-1.654370e+00,-8.271874e-01
1.091657e-02,-1.622808e+00,-8.114062e-01
1.091857e-02,-1.590989e+00,-7.954970e-01
1.092057e-02,-1.558920e+00,-7.794623e-01
1.092257e-02,-1.526605e+00,-7.633046e-01
1.092457e-02,-1.494049e+00,-7.470266e-01
1.092657e-02,-1.461257e+00,-7.306307e-01
1.092857e-02,-1.428235e+00,-7.141195e-01
1.093057e-02,-1.394987e+00,-6.974957e-01
1.093257e-02,-1.361520e+00,-6.807618e-01
1.093457e-02,-1.327837e+00,-6.639205e-01
1.093657e-02,-1.293945e+00,-6.469746e-01
1.093857e-02,-1.259849e+00,-6.299265e-01
1.094057e-02,-1.225555e+00,-6.127791e-01
1.094257e-02,-1.191066e+00,-5.955350e-01
1.094457e-02,-1.156390e+00,-5.781970e-01
1.094657e-02,-1.121532e+00,-5.607677e-01
1.094857e-02,-1.086497e+00,-5.432500e-01
1.095057e-02,-1.051290e+00,-5.256466e-01
1.095257e-02,-1.015918e+00,-5.079603e-01
1.095457e-02,-9.803848e-01,-4.901939e-01
1.095657e-02,-9.446973e-01,-4.723501e-01
1.095857e-02,-9.088608e-01,-4.544318e-01
1.096057e-02,-8.728809e-01,-4.364418e-01
1.096257e-02,-8.367634e-01,-4.183829e-01
1.096457e-02,-8.005138e-01,-4.002581e-01
1.096657e-02,-7.641380e-01,-3.820701e-01
1.096857e-02,-7.276416e-01,-3.638219e-01
1.097057e-02,-6.910304e-01,-3.455162e-01
1.097257e-02,-6.543102e-01,-3.271561e-01
1.097457e-02,-6.174868e-01,-3.087443e-01
1.097657e-02,-5.805660e-01,-2.902839e-01
1.097857e-02,-5.435536e-01,-2.717776e-01
1.098057e-02,-5.064555e-01,-2.532285e-01
1.098257e-02,-4.692774e-01,-2.346394e-01
1.098457e-02,-4.320253e-01,-2.160133e-01
1.098657e-02,-3.947051e-01,-1.973532e-01
1.098857e-02,-3.573226e-01,-1.786619e-01
1.099057e-02,-3.198838e-01,-1.599424e-01
1.099257e-02,-2.823945e-01,-1.411977e-01
1.099457e-02,-2.448606e-01,-1.224307e-01
1.099657e-02,-2.072881e-01,-1.036444e-01
1.099857e-02,-1.696829e-01,-8.484171e-02
1.100057e-02,-1.320509e-01,-6.602567e-02
1.100257e-02,-9.439815e-02,-4.719922e-02
1.100457e-02,-5.673046e-02,-2.836532e-02
1.100657e-02,-1.905383e-02,-9.526944e-03
1.100857e-02,1.862581e-02,9.312932e-03
1.101057e-02,5.630251e-02,2.815134e-02
1.101257e-02,9.397033e-02,4.698530e-02
1.101457e-02,1.316233e-01,6.581186e-02
1.101657e-02,1.692556e-01,8.462803e-02
1.101857e-02,2.068611e-01,1.034309e-01
1.102057e-02,2.444340e-01,1.222174e-01
1.102257e-02,2.819683e-01,1.409846e-01
1.102457e-02,3.194582e-01,1.597296e-01
1.102657e-02,3.568976e-01,1.784494e-01
1.102857e-02,3.942808e-01,1.971410e-01
1.103057e-02,4.316018e-01,2.158015e-01
1.103257e-02,4.688546e-01,2.344280e-01
1.103457e-02,5.060336e-01,2.530175e-01
1.103657e-02,5.431326e-01,2.715671e-01
1.103857e-02,5.801461e-01,2.900739e-01
1.104057e-02,6.170679e-01,3.085349e-01
1.104257e-02,6.538925e-01,3.269472e-01
1.104457e-02,6.906139e-01,3.453080e-01
1.104657e-02,7.272263e-01,3.636143e-01
1.104857e-02,7.637240e-01,3.818632e-01
1.105057e-02,8.001013e-01,4.000518e-01
1.105257e-02,8.363523e-01,4.181774e-01
1.105457e-02,8.724714e-01,4.362370e-01
1.105657e-02,9.084529e-01,4.542278e-01
1.105857e-02,9.442910e-01,4.721469e-01
1.106057e-02,9.799802e-01,4.899916e-01
1.106257e-02,1.015515e+00,5.077589e-01
1.106457e-02,1.050889e+00,5.254462e-01
1.106657e-02,1.086098e+00,5.430505e-01
1.106857e-02,1.121135e+00,5.605692e-01
1.107057e-02,1.155996e+00,5.779995e-01
1.107257e-02,1.190674e+00,5.953386e-01
1.107457e-02,1.225164e+00,6.125837e-01
1.107657e-02,1.259461e+00,6.297323e-01
1.107857e-02,1.293559e+00,6.467815e-01
1.108057e-02,1.327453e+00,6.637286e-01
1.108257e-02,1.361138e+00,6.805711e-01
1.108457e-02,1.394608e+00,6.973062e-01
1.108657e-02,1.427858e+00,7.139313e-01
1.108857e-02,1.460883e+00,7.304437e-01
1.109057e-02,1.493677e+00,7.468410e-01
1.109257e-02,1.526236e+00,7.631204e-01
1.109457e-02,1.558554e+00,7.792794e-01
1.109657e-02,1.590626e+00,7.953156e-01
1.109857e-02,1.622448e+00,8.112262e-01
1.110057e-02,1.654013e+00,8.270089e-01
1.110257e-02,1.685317e+00,8.426611e-01
1.110457e-02,1.716356e+00,8.581804e-01
1.110657e-02,1.747123e+00,8.735643e-01
1.110857e-02,1.777615e+00,8.888104e-01
1.111057e-02,1.807827e+00,9.039163e-01
1.111257e-02,1.837754e+00,9.188795e-01
